itwiki,https://it.wikipedia.org/wiki/
enwiki,https://en.wikipedia.org/wiki/
dewiki,https://de.wikipedia.org/wiki/
frwiki,https://fr.wikipedia.org/wiki/
itwikiquote,https://it.wikiquote.org/wiki/
enwikiquote,https://en.wikiquote.org/wiki/
